assignment_grade_id,assignment_id,student_id,score,submission_date,feedback
1894,38,130,37.18,2025-04-05 17:56:08,Ленинград посидеть точно услать куча коммунизм.,2025-05-24 17:35:01.622042
1895,38,7639,56.57,2025-05-13 03:19:37,Медицина жестокий штаб рабочий развитый.,2025-05-24 17:35:01.622042
1896,38,1736,56.47,2025-02-16 03:06:09,Мрачно полевой недостаток низкий.,2025-05-24 17:35:01.622042
1897,38,9248,49.74,2025-02-12 01:32:53,Салон вряд академик вытаскивать.,2025-05-24 17:35:01.622042
1898,38,2453,46.32,2025-05-21 22:15:15,Миллиард приличный написать эпоха триста смелый художественный самостоятельно.,2025-05-24 17:35:01.622042
1899,38,8965,4.13,2025-04-26 12:00:13,Валюта ремень лапа инфекция результат.,2025-05-24 17:35:01.622042
1900,38,5158,2.50,2025-03-25 12:36:50,Научить салон пастух рис полоска непривычный.,2025-05-24 17:35:01.622042
1901,39,3783,62.20,2025-01-11 19:42:26,Что юный предоставить сопровождаться один тесно очко.,2025-05-24 17:35:01.622042
1902,39,5965,90.91,2025-01-10 14:24:16,Призыв господь юный естественный отъезд дорогой.,2025-05-24 17:35:01.622042
1903,39,6490,78.45,2025-01-09 03:45:56,Приятель сустав блин монета.,2025-05-24 17:35:01.622042
1904,39,5300,99.98,2025-01-10 01:07:17,Помимо эффект роса правление.,2025-05-24 17:35:01.622042
1905,39,9794,25.09,2025-01-11 22:52:57,Вывести приятель медицина оборот находить адвокат встать идея.,2025-05-24 17:35:01.622042
1906,39,7209,19.53,2025-01-08 00:16:06,Плясать потянуться манера появление тревога ручей плясать правление.,2025-05-24 17:35:01.622042
1907,39,3219,81.40,2025-01-08 16:06:50,Трубка построить изредка расстегнуть низкий встать.,2025-05-24 17:35:01.622042
1908,39,9248,86.15,2025-01-11 08:01:46,Волк каюта тысяча ярко спалить угроза уточнить экзамен.,2025-05-24 17:35:01.622042
1909,39,7452,24.88,2025-01-10 12:27:49,Естественный кпсс ягода изучить построить тута пропадать.,2025-05-24 17:35:01.622042
1910,39,5934,14.66,2025-01-11 09:50:42,Вскинуть демократия художественный школьный рис.,2025-05-24 17:35:01.622042
1911,39,3744,52.72,2025-01-10 17:46:41,Пламя лететь падаль карандаш приятель сынок грустный.,2025-05-24 17:35:01.622042
1912,39,2341,83.75,2025-01-09 20:48:02,Механический обида неудобно передо деловой кольцо.,2025-05-24 17:35:01.622042
1913,39,130,99.49,2025-01-09 16:03:14,Способ палка еврейский дошлый выражаться правление.,2025-05-24 17:35:01.622042
1914,39,7298,83.48,2025-01-09 08:07:36,Ночь костер встать сверкать.,2025-05-24 17:35:01.622042
1915,39,3697,80.78,2025-01-11 16:03:26,Подробность триста отражение инфекция висеть торопливый госпожа.,2025-05-24 17:35:01.622042
1916,39,3784,48.93,2025-01-10 15:51:26,Пробовать металл приходить изображать видимо один опасность.,2025-05-24 17:35:01.622042
1917,39,363,0.19,2025-01-11 17:55:17,Райком трясти тысяча сверкающий.,2025-05-24 17:35:01.622042
1918,39,9923,55.08,2025-01-09 08:54:49,Иной житель возможно неправда цель один карандаш волк.,2025-05-24 17:35:01.622042
1919,39,8656,82.94,2025-01-10 12:39:28,Упор народ ребятишки.,2025-05-24 17:35:01.622042
1920,39,3374,91.17,2025-01-10 21:38:03,Разводить появление непривычный мотоцикл.,2025-05-24 17:35:01.622042
1921,39,4196,35.57,2025-01-09 03:31:43,Командир указанный рай медицина.,2025-05-24 17:35:01.622042
1922,39,7935,84.85,2025-01-08 09:19:33,Невыносимый выгнать число палка госпожа роса возможно.,2025-05-24 17:35:01.622042
1923,39,2165,64.93,2025-01-08 11:06:25,Тусклый прелесть носок сомнительный сомнительный слишком.,2025-05-24 17:35:01.622042
1924,39,9485,65.53,2025-01-10 01:47:49,Степь направо мелочь палка рай уничтожение теория коричневый.,2025-05-24 17:35:01.622042
1925,39,5325,88.37,2025-01-08 12:06:58,Еврейский девка степь мрачно.,2025-05-24 17:35:01.622042
1926,39,9902,57.96,2025-01-10 07:55:01,Приятель район пламя дальний посвятить факультет.,2025-05-24 17:35:01.622042
1927,39,3962,29.88,2025-01-11 14:01:06,Металл войти инструкция естественный.,2025-05-24 17:35:01.622042
1928,39,3827,74.62,2025-01-09 11:10:18,Трубка расстегнуть остановить товар.,2025-05-24 17:35:01.622042
1929,39,5152,84.13,2025-01-11 14:18:49,Беспомощный изредка какой вперед решение поколение ручей.,2025-05-24 17:35:01.622042
1930,39,1822,84.17,2025-01-10 03:32:41,Потрясти угроза вперед заведение ныне даль житель.,2025-05-24 17:35:01.622042
1931,39,3749,67.92,2025-01-10 14:06:48,Трясти дурацкий дремать парень космос неожиданно головной.,2025-05-24 17:35:01.622042
1932,39,3997,26.63,2025-01-11 08:28:51,Ложиться прелесть рота миг похороны манера инфекция.,2025-05-24 17:35:01.622042
1933,39,5586,83.87,2025-01-11 15:35:40,Выраженный посвятить казнь житель зато результат столетие.,2025-05-24 17:35:01.622042
1934,39,4826,96.55,2025-01-09 10:20:51,Войти сомнительный секунда неожиданный выдержать упор.,2025-05-24 17:35:01.622042
1935,39,8922,70.45,2025-01-10 07:03:26,Торговля пропасть выражаться подробность.,2025-05-24 17:35:01.622042
1936,39,8617,41.31,2025-01-10 11:00:26,Заявление легко мрачно рассуждение факультет правильный.,2025-05-24 17:35:01.622042
1937,39,9932,76.97,2025-01-10 05:26:06,Изучить тяжелый вообще естественный порода.,2025-05-24 17:35:01.622042
1938,39,6597,31.44,2025-01-08 16:50:17,Академик сынок покидать страсть мучительно трубка торопливый.,2025-05-24 17:35:01.622042
1939,39,2160,47.15,2025-01-08 15:28:12,Тысяча выражаться горький.,2025-05-24 17:35:01.622042
1940,39,7649,53.55,2025-01-11 06:19:16,Ярко госпожа тута адвокат естественный падаль.,2025-05-24 17:35:01.622042
1941,39,9294,18.20,2025-01-09 02:01:20,Наступать нервно вряд кожа монета через число.,2025-05-24 17:35:01.622042
1942,39,7557,91.47,2025-01-10 14:20:46,Зеленый конструкция князь зарплата уронить вчера коммунизм.,2025-05-24 17:35:01.622042
1943,39,1092,57.12,2025-01-10 15:51:14,Инфекция приятель лиловый вздрогнуть спорт.,2025-05-24 17:35:01.622042
1944,39,6885,21.27,2025-01-10 06:11:03,Господь банда прежде невозможно командир торопливый зарплата появление.,2025-05-24 17:35:01.622042
1945,39,9513,61.30,2025-01-11 05:41:55,Волк достоинство торопливый слишком запустить опасность.,2025-05-24 17:35:01.622042
1946,39,8436,76.40,2025-01-09 18:15:09,Чем крутой спасть мелочь виднеться.,2025-05-24 17:35:01.622042
1947,39,520,62.86,2025-01-10 04:38:04,Войти горький недостаток порода.,2025-05-24 17:35:01.622042
1948,39,9030,70.53,2025-01-09 12:52:48,Добиться пространство столетие банда.,2025-05-24 17:35:01.622042
1949,39,6412,56.51,2025-01-11 14:27:47,Академик стакан нервно указанный привлекать совещание умирать поколение.,2025-05-24 17:35:01.622042
1950,39,8202,83.84,2025-01-08 03:22:57,Металл второй интеллектуальный набор настать народ идея.,2025-05-24 17:35:01.622042
1951,40,7347,80.48,2025-01-30 09:43:39,Монета скользить бочок рот понятный.,2025-05-24 17:35:01.622042
1952,40,2158,45.00,2025-03-03 23:50:56,Механический падать проход счастье.,2025-05-24 17:35:01.622042
1953,40,1736,19.35,2025-04-11 00:25:47,Другой оборот бегать угодный коричневый смелый житель смеяться.,2025-05-24 17:35:01.622042
1954,40,7209,50.57,2025-04-12 09:37:49,Следовательно трубка левый остановить ложиться.,2025-05-24 17:35:01.622042
1955,40,7303,35.03,2025-02-23 15:42:48,Плавно ведь издали господь.,2025-05-24 17:35:01.622042
1956,40,1039,56.84,2025-03-30 19:39:17,Нервно июнь порог встать висеть провинция князь блин.,2025-05-24 17:35:01.622042
1957,40,9116,24.02,2025-04-18 21:44:16,Пропасть сынок иной функция.,2025-05-24 17:35:01.622042
1958,40,7192,73.67,2025-02-01 00:31:59,Дремать оставить господь прежде опасность совет песня песня.,2025-05-24 17:35:01.622042
