grade_id,student_id,course_id,grade,grade_date,exam_type
1731,5096,36,4.3,2025-06-28,зачет
1732,6620,12,3.8,2025-06-29,экзамен
1733,9424,24,2.2,2024-10-02,зачет
1734,8452,41,2.3,2024-11-16,курсовая
1735,3315,40,4.8,2025-05-17,экзамен
1736,1852,41,3.9,2025-04-22,экзамен
1737,7441,39,3.0,2024-09-01,курсовая
1738,3014,35,4.3,2024-10-09,экзамен
1739,5823,1,3.1,2025-01-03,курсовая
1740,5112,32,3.3,2024-12-04,зачет
1741,2617,6,2.1,2025-05-21,зачет
1742,865,11,5.0,2024-09-09,зачет
1743,8196,47,4.3,2024-09-06,зачет
1744,2802,34,4.0,2024-09-22,экзамен
1745,7545,36,2.1,2025-01-02,экзамен
1746,8185,44,3.5,2025-04-06,зачет
1747,6150,25,2.2,2024-09-07,курсовая
1748,3567,42,4.5,2024-09-09,зачет
1749,3746,34,4.2,2025-03-02,экзамен
1750,885,13,4.0,2025-05-20,зачет
1751,9125,14,2.0,2024-10-29,экзамен
1752,7588,24,2.7,2025-03-27,зачет
1753,7240,6,4.0,2024-09-24,курсовая
1754,8033,19,4.9,2025-04-17,зачет
1755,6005,5,3.6,2024-10-13,курсовая
1756,8088,12,4.2,2024-10-12,экзамен
1757,5334,12,4.5,2025-01-26,зачет
1758,3812,19,3.0,2025-02-04,экзамен
1759,3748,36,2.6,2025-02-01,курсовая
1760,9851,15,2.6,2024-10-21,экзамен
1761,8862,32,4.8,2025-01-03,курсовая
1762,948,44,3.3,2025-04-04,зачет
1763,4899,35,4.5,2025-02-06,курсовая
1764,6404,4,4.9,2025-06-27,экзамен
1765,2872,7,4.8,2024-12-29,зачет
1766,2605,24,4.0,2024-10-06,курсовая
1767,741,2,3.8,2025-03-12,зачет
1768,6701,28,2.8,2025-02-19,экзамен
1769,606,48,4.4,2024-09-15,курсовая
1770,5968,32,2.5,2025-02-05,экзамен
1771,2231,6,3.0,2025-03-24,зачет
1772,1938,38,4.1,2025-01-06,зачет
1773,7449,43,2.2,2025-04-22,экзамен
1774,7906,41,4.1,2025-05-07,курсовая
1775,398,13,2.3,2025-06-19,экзамен
1776,5403,37,3.0,2025-06-18,курсовая
1777,6558,12,3.4,2025-05-28,зачет
1778,4979,20,2.7,2024-10-23,зачет
1779,1866,26,4.7,2025-01-13,экзамен
1780,7563,15,2.9,2025-01-09,курсовая
1781,5014,33,4.1,2025-02-08,зачет
1782,8448,47,5.0,2025-02-07,курсовая
1783,8172,38,4.1,2025-03-30,экзамен
1784,8186,3,4.7,2024-10-26,курсовая
1785,8553,9,2.7,2024-11-26,экзамен
1786,2806,41,5.0,2024-11-10,зачет
1787,9590,47,2.7,2025-03-21,экзамен
1788,3783,6,2.4,2025-04-10,зачет
1789,8851,20,4.4,2025-06-13,зачет
1790,2022,17,4.1,2024-10-21,зачет
1791,313,26,3.9,2024-09-10,экзамен
1792,3267,32,4.3,2024-10-26,экзамен
1793,3867,42,4.8,2025-03-30,курсовая
1794,6234,10,2.6,2024-10-05,зачет
1795,4202,11,4.2,2025-05-20,зачет
1796,1825,22,4.8,2025-06-15,экзамен
1797,9509,33,4.4,2024-09-07,зачет
1798,492,19,3.7,2025-01-25,зачет
1799,8544,27,4.6,2025-06-26,курсовая
1800,9043,21,4.3,2025-01-17,экзамен
1801,8969,21,4.1,2024-12-12,зачет
1802,9388,34,3.4,2025-06-21,курсовая
1803,2321,9,2.5,2025-03-21,курсовая
1804,7998,4,2.1,2025-05-27,курсовая
1805,9861,36,4.7,2024-12-12,экзамен
1806,3957,28,4.0,2024-11-06,курсовая
1807,8952,35,2.6,2024-11-06,зачет
1808,9625,41,3.9,2025-03-28,экзамен
1809,535,33,4.9,2024-11-20,зачет
1810,7679,41,3.2,2024-09-22,курсовая
1811,3310,39,4.3,2024-10-21,экзамен
1812,8993,40,4.6,2024-12-06,экзамен
1813,9640,6,4.7,2025-04-16,экзамен
1814,4333,1,3.2,2025-06-26,курсовая
1815,652,48,3.9,2025-05-21,зачет
1816,8922,8,3.2,2024-11-05,курсовая
1817,4309,39,4.5,2025-03-11,зачет
1818,9796,46,2.4,2025-06-09,экзамен
1819,5929,37,2.1,2024-12-14,экзамен
1820,5791,30,4.0,2025-06-09,зачет
1821,7347,4,3.0,2025-01-02,экзамен
1822,7673,24,2.0,2025-05-21,экзамен
1823,1701,47,4.2,2025-06-03,курсовая
1824,8719,1,2.4,2025-01-17,зачет
1825,8376,37,2.5,2024-11-25,зачет
1826,3783,4,2.4,2024-12-09,экзамен
1827,7901,21,3.5,2025-01-22,экзамен
1828,6293,17,2.3,2025-04-01,экзамен
1829,5806,27,3.5,2025-04-05,экзамен
1830,2473,47,2.2,2025-06-13,экзамен
1831,2027,10,2.8,2025-01-27,курсовая
1832,4865,22,4.2,2025-03-16,экзамен
1833,6454,31,3.6,2024-10-13,экзамен
1834,6965,19,3.3,2024-09-05,зачет
1835,6161,11,3.3,2024-09-04,курсовая
1836,7751,25,3.4,2025-04-13,зачет
1837,4652,44,2.1,2024-09-14,зачет
1838,3187,38,4.8,2025-01-16,курсовая
1839,6597,8,3.0,2025-05-25,курсовая
1840,7347,4,4.7,2024-11-14,зачет
1841,1030,7,3.1,2025-03-29,курсовая
1842,8928,42,2.8,2025-04-18,экзамен
1843,8858,17,4.3,2024-11-21,зачет
1844,9954,7,3.5,2025-03-04,курсовая
1845,7103,3,2.9,2025-05-13,курсовая
1846,6695,5,3.8,2025-06-27,экзамен
1847,9382,9,4.3,2025-04-27,экзамен
1848,7986,30,3.2,2025-04-21,экзамен
1849,336,28,2.7,2025-02-06,зачет
1850,9977,46,4.7,2025-01-07,экзамен
1851,1415,5,2.1,2025-02-04,экзамен
1852,8023,34,3.4,2024-12-07,курсовая
1853,3974,38,5.0,2024-12-25,экзамен
1854,8603,13,4.2,2024-12-16,экзамен
1855,3425,13,3.9,2024-11-02,зачет
1856,1176,24,3.6,2025-03-31,курсовая
1857,807,25,4.7,2025-02-15,экзамен
1858,957,23,3.5,2024-09-03,курсовая
1859,3357,7,3.9,2024-10-08,экзамен
1860,7895,12,3.9,2025-01-01,зачет
1861,5913,34,4.9,2025-05-17,курсовая
1862,4788,20,4.8,2025-04-24,зачет
1863,7405,35,4.7,2025-06-11,курсовая
1864,2957,12,2.8,2024-09-24,зачет
1865,7294,13,4.2,2025-06-16,курсовая
1866,7677,19,3.4,2024-12-31,экзамен
1867,414,49,4.8,2025-02-01,зачет
1868,9255,7,3.3,2025-01-26,зачет
1869,9624,27,2.8,2025-02-21,курсовая
1870,89,10,4.3,2024-09-28,курсовая
1871,2028,8,3.4,2025-04-19,экзамен
1872,8826,11,2.6,2024-10-28,экзамен
1873,6346,47,4.5,2024-09-01,экзамен
1874,2194,17,4.9,2025-05-05,зачет
1875,3439,29,3.6,2025-01-13,экзамен
1876,8595,46,3.7,2025-01-26,зачет
1877,1168,47,3.5,2025-01-02,экзамен
1878,1276,5,4.8,2025-04-17,экзамен
1879,2719,7,2.7,2025-02-16,зачет
1880,9210,45,3.1,2025-04-15,экзамен
1881,7948,32,2.1,2024-12-21,экзамен
1882,2890,23,3.0,2024-12-22,курсовая
1883,1696,31,2.6,2024-11-12,курсовая
1884,5332,2,2.4,2025-02-21,зачет
1885,8437,13,2.9,2025-03-23,зачет
1886,8097,40,2.5,2025-03-12,курсовая
1887,8969,21,4.7,2025-03-08,экзамен
1888,1650,31,3.1,2025-06-28,экзамен
1889,2229,38,2.1,2025-06-24,экзамен
1890,789,33,4.9,2025-06-28,курсовая
1891,8966,18,3.5,2024-11-01,экзамен
1892,1976,31,2.9,2025-01-01,экзамен
1893,6655,15,3.3,2025-05-21,курсовая
1894,7767,40,2.6,2025-01-10,курсовая
1895,3243,43,3.5,2025-03-21,экзамен
1896,4497,20,3.8,2025-02-13,экзамен
1897,3640,35,3.1,2025-03-28,зачет
1898,3583,18,3.2,2024-12-21,зачет
1899,8874,21,3.6,2025-03-01,зачет
1900,5125,9,4.0,2025-04-09,курсовая
1901,6417,9,3.7,2025-02-17,зачет
1902,1657,31,2.9,2025-01-31,курсовая
1903,2604,19,3.5,2024-12-16,экзамен
1904,4589,19,4.2,2025-05-10,курсовая
1905,5919,3,4.4,2025-01-12,экзамен
1906,5674,42,4.7,2024-10-07,экзамен
1907,4425,28,3.1,2025-03-27,экзамен
1908,6734,19,2.9,2025-05-02,курсовая
1909,5859,36,4.4,2025-02-25,курсовая
1910,9690,48,4.1,2025-02-18,экзамен
1911,927,36,2.1,2025-06-14,экзамен
1912,7704,1,4.6,2024-09-07,зачет
1913,9089,26,4.1,2024-09-02,зачет
1914,7879,39,2.4,2025-01-11,экзамен
1915,5739,17,4.4,2025-04-27,зачет
1916,5399,16,2.4,2025-02-11,экзамен
1917,4190,22,4.4,2025-04-23,курсовая
1918,2648,37,4.9,2025-05-19,экзамен
1919,2871,19,2.8,2024-09-28,зачет
1920,4826,8,4.3,2025-04-06,курсовая
1921,6168,34,3.9,2025-05-22,зачет
1922,4167,9,2.0,2025-01-15,курсовая
1923,9604,10,3.6,2025-05-25,зачет
1924,5564,6,4.3,2024-09-01,зачет
1925,7823,30,2.4,2025-05-22,зачет
1926,6338,27,4.0,2024-09-29,зачет
1927,8639,38,3.7,2024-09-15,экзамен
1928,7409,38,4.7,2024-09-12,зачет
1929,6796,31,3.6,2025-03-01,экзамен
1930,6696,47,2.5,2025-02-23,зачет
1931,8031,40,4.8,2025-02-15,курсовая
1932,229,33,4.1,2024-09-08,курсовая
1933,639,20,2.6,2025-02-15,зачет
1934,2285,39,3.9,2025-03-11,экзамен
1935,1858,34,3.2,2025-04-21,зачет
1936,8845,26,2.7,2024-12-14,экзамен
1937,1153,30,3.9,2025-02-26,зачет
1938,6008,22,2.8,2024-11-05,зачет
1939,3085,2,2.2,2025-04-20,курсовая
1940,6108,18,3.0,2024-11-14,зачет
1941,5458,43,3.6,2024-11-23,курсовая
1942,9294,8,2.2,2025-03-08,зачет
1943,4578,10,2.5,2024-12-25,курсовая
1944,2139,21,2.7,2024-10-17,курсовая
1945,5511,16,3.2,2025-01-29,курсовая
1946,2244,12,4.5,2024-11-13,экзамен
1947,3939,13,4.7,2025-01-09,зачет
1948,1366,30,3.5,2025-01-01,курсовая
1949,5078,44,3.9,2024-12-28,курсовая
1950,3196,35,3.9,2025-06-18,зачет
1951,8962,10,2.1,2024-10-17,курсовая
1952,8942,7,3.2,2024-09-06,зачет
1953,569,41,2.0,2025-04-29,зачет
1954,4434,45,3.0,2025-03-24,экзамен
1955,1745,24,3.1,2025-03-01,зачет
1956,3225,35,3.3,2025-02-21,экзамен
1957,7025,31,4.6,2025-01-16,экзамен
1958,570,21,4.0,2024-12-09,курсовая
1959,4434,44,3.2,2025-03-24,зачет
1960,1271,36,3.3,2025-01-08,зачет
1961,9886,19,2.3,2025-06-28,зачет
1962,3027,31,3.0,2024-09-13,зачет
1963,8754,33,4.1,2025-01-29,курсовая
1964,8085,42,5.0,2025-01-02,зачет
1965,8413,17,2.6,2024-11-26,зачет
1966,7868,48,3.8,2025-03-16,курсовая
1967,7923,26,4.8,2024-10-31,курсовая
1968,1353,36,4.1,2024-11-19,зачет
1969,8546,42,2.1,2025-04-29,курсовая
1970,6765,17,2.2,2025-02-22,зачет
1971,9565,34,4.9,2024-09-06,курсовая
1972,8435,38,3.3,2025-06-29,курсовая
1973,5120,23,3.4,2024-09-21,курсовая
1974,3048,3,3.4,2025-04-24,экзамен
1975,7550,25,4.3,2024-09-22,курсовая
1976,4966,35,3.4,2025-06-11,зачет
1977,7927,43,3.4,2025-02-04,курсовая
1978,6648,26,3.6,2025-04-28,экзамен
1979,5774,11,3.0,2025-01-09,курсовая
1980,8437,17,2.6,2024-09-08,курсовая
1981,8962,10,4.6,2025-03-16,зачет
1982,3897,37,4.6,2024-10-01,экзамен
1983,6158,30,2.2,2025-06-23,зачет
1984,1179,28,4.5,2025-01-02,курсовая
1985,7080,4,2.5,2024-10-30,зачет
1986,7580,5,4.7,2024-10-29,экзамен
1987,5816,24,2.5,2025-03-19,зачет
1988,6707,16,3.7,2025-04-29,курсовая
1989,1353,34,2.2,2024-09-04,курсовая
1990,6199,28,3.4,2025-02-26,экзамен
1991,9822,7,2.1,2025-02-07,экзамен
1992,9261,4,2.8,2025-03-23,зачет
1993,3998,42,3.3,2025-03-13,экзамен
1994,4685,15,4.8,2025-04-04,курсовая
1995,6719,15,2.9,2025-04-01,курсовая
1996,3392,29,2.7,2025-05-07,экзамен
1997,8938,27,3.5,2025-04-26,экзамен
1998,3398,13,4.4,2024-12-19,курсовая
1999,3818,38,2.3,2025-03-26,курсовая
2000,9684,28,4.0,2025-02-14,экзамен
2001,6030,5,3.5,2025-02-17,зачет
2002,9625,41,2.5,2025-05-06,курсовая
2003,2941,49,2.0,2025-02-09,курсовая
2004,6593,44,3.3,2025-01-16,зачет
2005,3496,7,3.5,2025-04-30,зачет
2006,1447,12,3.7,2024-10-11,экзамен
2007,372,49,4.5,2025-05-07,экзамен
2008,1372,36,2.1,2025-05-22,экзамен
2009,3455,43,4.2,2025-02-28,экзамен
2010,6680,7,4.5,2025-06-22,зачет
2011,7770,23,2.0,2025-01-14,курсовая
2012,8500,11,4.4,2025-03-23,зачет
2013,5221,49,3.9,2025-01-25,курсовая
2014,9665,8,3.2,2025-06-09,экзамен
2015,8084,36,3.0,2025-02-22,зачет
2016,2487,33,3.8,2025-06-21,курсовая
2017,4987,26,3.1,2024-10-29,экзамен
2018,1412,26,2.4,2024-10-22,экзамен
2019,9554,14,3.1,2025-01-11,экзамен
2020,3396,22,2.6,2024-10-27,зачет
2021,5503,7,4.9,2024-09-29,курсовая
2022,2645,6,2.2,2025-06-09,зачет
2023,9900,25,4.6,2025-03-14,зачет
2024,6604,18,3.1,2025-03-26,экзамен
2025,4889,17,3.8,2025-03-19,экзамен
2026,3207,47,3.6,2024-09-11,экзамен
2027,1826,49,2.1,2024-11-10,курсовая
2028,7889,45,2.1,2024-10-09,курсовая
2029,7307,38,4.3,2025-04-19,зачет
2030,4969,26,3.2,2024-10-07,зачет
2031,8945,49,2.9,2024-11-05,экзамен
2032,9274,38,2.8,2024-11-11,зачет
2033,1967,34,4.2,2025-05-09,зачет
2034,163,25,3.6,2024-12-24,зачет
2035,3410,21,4.8,2025-04-04,экзамен
2036,1929,4,4.6,2025-03-27,зачет
2037,3812,19,3.8,2025-01-09,зачет
2038,6363,8,2.3,2024-10-03,экзамен
2039,8147,8,2.2,2025-02-10,зачет
2040,507,15,2.7,2025-01-25,курсовая
2041,5887,10,2.9,2025-05-04,экзамен
2042,6404,4,3.7,2025-05-14,зачет
2043,6464,49,4.1,2025-02-11,курсовая
2044,9283,7,4.8,2025-05-18,экзамен
2045,3201,38,4.2,2024-11-17,курсовая
2046,3242,40,2.4,2025-03-21,курсовая
2047,8785,31,2.1,2025-01-15,зачет
2048,8722,29,4.1,2025-04-13,зачет
2049,6889,16,4.7,2025-04-14,экзамен
2050,6178,37,4.0,2025-03-01,зачет
2051,291,32,2.4,2024-11-22,экзамен
2052,9420,37,2.8,2024-11-21,экзамен
2053,9899,2,3.8,2025-01-18,курсовая
2054,2169,15,2.6,2025-03-26,зачет
2055,5692,11,3.1,2025-03-23,курсовая
2056,118,32,4.3,2024-10-06,экзамен
2057,6504,35,2.8,2025-02-10,зачет
2058,5692,8,4.6,2025-01-27,курсовая
2059,4305,49,4.0,2024-12-26,зачет
2060,9813,47,2.3,2025-06-10,курсовая
2061,5283,47,4.3,2024-09-12,экзамен
2062,1171,16,2.4,2025-03-08,экзамен
2063,3448,7,3.6,2024-12-16,курсовая
2064,7536,11,2.7,2025-04-20,экзамен
2065,7153,41,4.5,2025-02-02,экзамен
2066,2205,15,2.4,2025-06-02,экзамен
2067,576,47,3.2,2025-01-25,зачет
2068,8072,38,3.4,2025-02-11,курсовая
2069,2426,19,2.1,2025-05-11,экзамен
2070,1026,47,2.9,2025-04-09,курсовая
2071,7187,9,2.9,2025-03-06,зачет
2072,5861,4,4.8,2024-12-29,курсовая
2073,7212,5,3.6,2025-02-03,курсовая
2074,2400,14,2.5,2025-04-06,экзамен
2075,934,28,3.9,2024-10-07,курсовая
2076,1576,28,2.3,2024-11-08,зачет
2077,8282,44,3.8,2025-01-23,экзамен
2078,2418,35,2.6,2025-03-10,курсовая
2079,565,40,5.0,2025-05-10,зачет
2080,6405,20,4.0,2025-03-28,зачет
2081,8196,48,4.1,2025-06-11,экзамен
2082,5642,41,4.9,2025-03-05,курсовая
2083,3173,34,3.9,2024-10-13,курсовая
2084,9593,31,4.7,2025-02-27,курсовая
2085,5630,23,3.4,2025-02-02,экзамен
2086,2335,42,2.9,2025-03-22,экзамен
2087,8036,23,2.1,2025-01-09,экзамен
2088,8656,1,4.1,2024-11-28,экзамен
2089,7450,44,2.4,2025-05-13,зачет
2090,4192,46,3.1,2024-10-08,экзамен
2091,3587,1,2.5,2024-09-21,курсовая
2092,5196,27,3.7,2025-01-03,экзамен
2093,2640,44,4.5,2025-04-09,курсовая
2094,2718,32,3.0,2025-03-04,экзамен
2095,7079,1,2.9,2025-02-23,экзамен
2096,3551,48,2.7,2025-06-03,зачет
2097,2301,29,4.6,2025-06-21,экзамен
2098,1191,7,4.7,2025-04-08,зачет
2099,6851,11,3.3,2024-10-03,зачет
2100,6127,3,2.7,2025-03-28,экзамен
2101,950,33,4.9,2025-06-24,курсовая
2102,4988,35,3.6,2024-12-01,экзамен
2103,2803,5,2.6,2024-12-28,экзамен
2104,8235,8,4.5,2025-03-22,экзамен
2105,2031,23,4.8,2025-05-08,курсовая
2106,4666,20,2.6,2025-03-08,зачет
2107,603,25,4.3,2025-04-23,зачет
2108,9737,28,2.2,2025-05-25,курсовая
2109,9671,29,4.7,2025-01-16,курсовая
2110,4054,18,2.1,2024-11-23,зачет
2111,9654,48,4.1,2025-06-05,зачет
2112,931,33,3.6,2024-11-18,курсовая
2113,7993,17,3.5,2024-11-23,зачет
2114,8738,29,3.1,2025-05-03,зачет
2115,8658,40,2.9,2025-02-10,курсовая
2116,2749,21,2.6,2024-11-08,зачет
2117,7744,7,3.2,2024-12-12,зачет
2118,5943,9,3.0,2025-05-26,зачет
2119,5261,5,3.7,2024-12-10,экзамен
2120,8228,18,3.0,2025-03-01,зачет
2121,1432,25,2.6,2024-12-07,курсовая
2122,6065,48,4.1,2024-11-27,экзамен
2123,7359,49,3.8,2024-09-23,зачет
2124,2313,2,4.3,2024-10-03,экзамен
2125,2929,38,3.3,2025-06-27,экзамен
2126,978,4,4.9,2025-05-01,курсовая
2127,6000,15,2.6,2025-06-08,экзамен
2128,1699,38,3.8,2024-09-28,зачет
2129,4877,24,4.2,2025-05-15,экзамен
2130,5350,26,4.6,2025-05-18,зачет
2131,7495,12,2.7,2024-11-02,курсовая
2132,2993,21,2.2,2024-09-13,зачет
2133,9848,23,3.6,2025-04-12,экзамен
2134,3585,2,2.4,2024-11-12,зачет
2135,3849,13,4.8,2024-12-30,экзамен
2136,5709,19,3.1,2025-04-22,курсовая
2137,3681,46,3.4,2024-11-22,курсовая
2138,5022,19,4.9,2024-12-21,зачет
2139,7188,18,2.2,2024-11-29,экзамен
2140,7230,40,4.9,2025-05-13,зачет
2141,6012,24,2.4,2024-09-11,курсовая
2142,7179,40,2.9,2025-02-21,зачет
2143,6512,16,3.8,2025-04-20,курсовая
2144,1130,36,4.0,2025-05-23,зачет
2145,9196,42,3.5,2024-12-03,курсовая
2146,487,34,2.7,2025-01-07,курсовая
2147,8185,44,4.8,2024-11-11,курсовая
2148,8754,31,4.8,2024-12-03,экзамен
2149,5263,31,4.6,2025-03-02,курсовая
2150,9417,28,4.6,2025-03-13,курсовая
2151,3365,49,3.6,2024-12-23,зачет
2152,6838,30,3.9,2025-02-20,экзамен
2153,7679,41,2.1,2024-12-19,зачет
2154,6633,2,2.3,2025-01-30,экзамен
2155,5863,46,3.1,2025-01-01,зачет
2156,1609,35,3.5,2024-12-19,экзамен
2157,5060,24,3.9,2025-03-11,курсовая
2158,2065,38,3.6,2025-01-10,курсовая
2159,6423,49,2.3,2024-09-08,экзамен
2160,467,31,3.5,2025-05-04,экзамен
2161,8370,48,4.5,2024-10-22,зачет
2162,9907,20,4.7,2025-01-02,зачет
2163,3146,12,3.5,2025-02-08,зачет
2164,1961,10,4.3,2025-05-20,зачет
2165,4394,26,2.2,2025-05-27,экзамен
2166,826,45,3.9,2025-05-21,зачет
2167,1156,18,3.2,2024-09-09,экзамен
2168,8011,22,3.8,2025-01-17,зачет
2169,4157,47,4.3,2025-02-11,зачет
2170,6774,21,4.4,2025-06-06,курсовая
2171,1122,6,4.5,2024-12-16,курсовая
2172,5017,32,3.3,2024-10-23,курсовая
2173,9691,24,2.0,2025-01-03,курсовая
2174,2197,24,2.7,2025-01-14,курсовая
2175,8261,26,2.3,2024-11-05,курсовая
2176,2128,37,4.9,2024-09-22,зачет
2177,6162,27,4.5,2024-12-26,курсовая
2178,2023,47,2.7,2025-06-06,экзамен
2179,601,33,4.6,2025-04-06,экзамен
2180,8460,30,3.7,2025-02-25,курсовая
2181,1039,8,3.2,2025-01-03,зачет
2182,4227,11,5.0,2025-04-23,экзамен
2183,1361,7,2.4,2025-01-07,зачет
2184,968,8,4.0,2025-04-03,курсовая
2185,1117,6,3.6,2024-10-27,экзамен
2186,6488,47,3.4,2024-10-11,курсовая
2187,274,30,2.2,2025-01-04,курсовая
2188,8917,31,3.6,2024-12-24,зачет
2189,3520,12,2.1,2024-10-06,зачет
2190,5373,32,4.8,2025-04-29,зачет
2191,6099,12,2.6,2024-12-05,курсовая
2192,9066,27,2.7,2024-11-10,экзамен
2193,1583,45,3.1,2024-10-08,экзамен
2194,7391,28,4.9,2025-01-09,экзамен
2195,9616,48,3.5,2025-01-21,курсовая
2196,4301,39,2.7,2024-12-02,экзамен
2197,372,48,2.8,2024-12-27,зачет
2198,95,9,4.7,2024-10-20,зачет
2199,6862,45,4.3,2024-09-12,зачет
2200,8031,40,3.9,2025-01-14,экзамен
2201,6467,39,2.4,2025-06-02,курсовая
2202,9812,48,2.6,2025-02-16,зачет
2203,9082,28,2.3,2024-12-30,курсовая
2204,1456,48,4.6,2024-09-23,зачет
2205,3937,32,2.8,2025-02-23,курсовая
2206,138,21,4.5,2025-02-20,зачет
2207,395,21,4.3,2024-12-07,зачет
2208,4215,12,4.7,2024-12-16,курсовая
2209,8596,30,3.0,2024-10-13,зачет
