attendance_id,student_id,schedule_id,status,attendance_date,check_time,notes
16529,420,530,2025-01-16,present,3:00:29,
16530,332,530,2025-01-16,present,11:01:50,
16531,2234,532,2025-05-05,present,23:54:54,
16532,2372,532,2025-05-05,present,11:31:03,
16533,534,532,2025-05-05,present,8:42:54,
16534,188,532,2025-05-05,present,7:37:11,
16535,1575,532,2025-05-05,absent,,
16536,4564,532,2025-05-05,present,5:12:21,
16537,7278,532,2025-05-05,late,11:10:19,
16538,6510,532,2025-05-05,present,1:18:20,
16539,8407,532,2025-05-05,present,6:54:00,
16540,5309,532,2025-05-05,late,13:58:09,
16541,9138,532,2025-05-05,present,14:00:22,
16542,3669,532,2025-05-05,absent,,
16543,5819,532,2025-05-05,present,20:56:39,
16544,732,532,2025-05-05,present,4:29:06,
16545,326,532,2025-05-05,present,16:21:08,
16546,9120,532,2025-05-05,present,7:11:39,
16547,2170,532,2025-05-05,present,10:10:16,
16548,9320,532,2025-05-05,absent,,
16549,5122,532,2025-05-05,absent,,
16550,9554,532,2025-05-05,present,10:44:03,
16551,4915,532,2025-05-05,excused,,Изучить факультет песня тюрьма выразить демократия кузнец.
16552,2466,532,2025-05-05,present,22:19:42,
16553,804,532,2025-05-05,present,7:10:14,
16554,7299,532,2025-05-05,present,2:05:08,
16555,6468,532,2025-05-05,present,12:56:32,
16556,621,532,2025-05-05,absent,,
16557,9068,532,2025-05-05,present,1:24:36,
16558,2338,532,2025-05-05,present,11:16:35,
16559,3772,532,2025-05-05,present,8:44:16,
16560,332,532,2025-05-05,present,0:37:36,
16561,6269,563,2024-09-24,present,20:24:19,
16562,8884,563,2024-09-24,absent,,
16563,5010,563,2024-09-24,absent,,
16564,9130,563,2024-09-24,present,14:37:36,
16565,2753,563,2024-09-24,present,16:38:06,
16566,621,563,2024-09-24,present,1:40:23,
16567,5617,563,2024-09-24,present,16:08:49,
16568,5977,563,2024-09-24,excused,,Набор материя разводить команда песенка другой конференция.
16569,5709,563,2024-09-24,present,8:51:09,
16570,4917,563,2024-09-24,present,22:04:02,
16571,8454,563,2024-09-24,present,11:57:59,
16572,6019,563,2024-09-24,present,1:02:28,
16573,4564,563,2024-09-24,absent,,
16574,428,563,2024-09-24,present,22:46:10,
16575,8833,563,2024-09-24,present,18:42:36,
16576,2761,563,2024-09-24,excused,,Новый передо совет забирать салон команда ягода.
16577,9856,563,2024-09-24,present,2:34:21,
16578,3464,563,2024-09-24,present,11:19:54,
16579,637,563,2024-09-24,present,3:17:51,
16580,3305,563,2024-09-24,present,12:23:17,
16581,5122,563,2024-09-24,absent,,
16582,2044,563,2024-09-24,present,9:15:17,
16583,7564,563,2024-09-24,absent,,
16584,6787,563,2024-09-24,present,8:28:53,
16585,2642,563,2024-09-24,present,19:39:06,
16586,1134,563,2024-09-24,present,15:50:17,
16587,6550,563,2024-09-24,present,5:49:18,
16588,9253,563,2024-09-24,present,23:28:20,
16589,9759,563,2024-09-24,excused,,Крутой правый налево выраженный точно.
16590,6292,563,2024-09-24,present,19:36:26,
16591,6019,600,2024-11-22,present,14:43:52,
16592,8716,600,2024-11-22,present,19:02:36,
16593,4203,600,2024-11-22,excused,,Домашний успокоиться тюрьма вытаскивать спорт освободить.
16594,5398,600,2024-11-22,present,3:30:27,
16595,9554,600,2024-11-22,present,10:11:30,
16596,734,600,2024-11-22,present,13:37:50,
16597,9120,600,2024-11-22,present,8:25:01,
16598,5091,600,2024-11-22,absent,,
16599,740,600,2024-11-22,absent,,
16600,7024,600,2024-11-22,present,11:14:52,
16601,3146,600,2024-11-22,present,7:59:09,
16602,2173,600,2024-11-22,present,18:55:17,
16603,9125,600,2024-11-22,present,15:30:14,
16604,5998,600,2024-11-22,present,21:55:23,
16605,5151,600,2024-11-22,present,2:41:36,
16606,7278,600,2024-11-22,present,1:13:47,
16607,2295,600,2024-11-22,late,20:15:52,
16608,5678,600,2024-11-22,absent,,
16609,9070,600,2024-11-22,absent,,
16610,5087,600,2024-11-22,present,19:51:39,
16611,332,600,2024-11-22,present,23:37:31,
16612,3757,600,2024-11-22,present,7:23:52,
16613,250,600,2024-11-22,present,17:43:12,
16614,7985,600,2024-11-22,present,8:41:51,
16615,3036,600,2024-11-22,present,22:48:55,
16616,1797,600,2024-11-22,absent,,
16617,4915,600,2024-11-22,present,17:54:25,
16618,8833,600,2024-11-22,absent,,
16619,147,600,2024-11-22,present,1:54:38,
16620,1749,600,2024-11-22,excused,,Ныне пропасть падаль домашний означать пересечь.
16621,326,609,2025-06-24,present,5:16:27,
16622,2669,609,2025-06-24,present,12:06:17,
16623,4848,609,2025-06-24,absent,,
16624,7701,609,2025-06-24,present,14:38:27,
16625,3513,609,2025-06-24,excused,,Космос угол спичка миг снимать точно.
16626,3452,609,2025-06-24,present,11:43:25,
16627,315,609,2025-06-24,present,5:51:07,
16628,1470,609,2025-06-24,present,11:20:41,
16629,6868,609,2025-06-24,present,2:42:53,
16630,1156,609,2025-06-24,present,20:42:55,
16631,694,609,2025-06-24,excused,,Деньги сутки дальний иной лапа что плясать школьный.
16632,7985,609,2025-06-24,present,15:54:22,
16633,5151,609,2025-06-24,present,19:59:11,
16634,8966,609,2025-06-24,present,13:46:05,
16635,5087,609,2025-06-24,excused,,Научить запретить командование передо степь манера вперед.
16636,2173,609,2025-06-24,present,17:38:03,
16637,2782,609,2025-06-24,present,0:13:21,
16638,9375,609,2025-06-24,absent,,
16639,4625,609,2025-06-24,present,2:42:45,
16640,8685,609,2025-06-24,present,17:05:22,
16641,5122,609,2025-06-24,present,5:20:39,
16642,646,609,2025-06-24,present,10:22:06,
16643,1514,609,2025-06-24,excused,,Протягивать упорно изменение развернуться полоска.
16644,6787,609,2025-06-24,present,6:06:31,
16645,710,609,2025-06-24,present,5:45:32,
16646,4714,609,2025-06-24,present,8:21:35,
16647,8672,609,2025-06-24,absent,,
16648,6370,609,2025-06-24,present,1:35:10,
16649,8833,609,2025-06-24,present,4:02:19,
16650,8413,609,2025-06-24,present,23:21:04,
16651,9320,620,2025-01-27,present,17:26:24,
16652,1134,620,2025-01-27,absent,,
16653,2450,620,2025-01-27,present,10:23:48,
16654,8148,620,2025-01-27,present,19:46:15,
16655,6292,620,2025-01-27,absent,,
16656,804,620,2025-01-27,late,23:14:07,
16657,9375,620,2025-01-27,present,9:06:13,
16658,2642,620,2025-01-27,present,20:03:15,
16659,2278,620,2025-01-27,present,0:25:59,
16660,2761,620,2025-01-27,present,20:57:10,
16661,740,620,2025-01-27,present,9:06:02,
16662,1616,620,2025-01-27,present,1:39:34,
16663,6370,620,2025-01-27,present,12:31:43,
16664,7012,620,2025-01-27,present,17:40:16,
16665,3896,620,2025-01-27,present,8:12:40,
16666,4848,620,2025-01-27,absent,,
16667,428,620,2025-01-27,present,21:51:20,
16668,710,620,2025-01-27,present,23:09:05,
16669,1094,620,2025-01-27,absent,,
16670,7278,620,2025-01-27,present,15:52:11,
16671,2348,620,2025-01-27,present,11:26:10,
16672,5087,620,2025-01-27,excused,,Деловой поймать господь зачем головка означать жестокий.
16673,7617,620,2025-01-27,present,9:57:17,
16674,8505,620,2025-01-27,present,0:26:25,
16675,3669,620,2025-01-27,present,22:09:22,
16676,9068,620,2025-01-27,present,20:21:33,
16677,4924,620,2025-01-27,present,9:43:13,
16678,1339,620,2025-01-27,present,3:41:54,
16679,9973,620,2025-01-27,present,10:18:13,
16680,694,620,2025-01-27,present,1:42:16,
16681,2400,700,2025-04-18,present,21:07:20,
16682,5709,700,2025-04-18,present,14:57:42,
16683,4550,700,2025-04-18,present,17:59:05,
16684,5091,700,2025-04-18,present,12:08:27,
16685,2172,700,2025-04-18,present,11:17:26,
16686,7564,700,2025-04-18,present,14:19:22,
16687,9759,700,2025-04-18,present,11:11:48,
16688,1845,700,2025-04-18,present,21:52:07,
16689,215,700,2025-04-18,present,22:15:19,
16690,188,700,2025-04-18,present,16:10:43,
16691,6269,700,2025-04-18,present,13:12:32,
16692,4370,700,2025-04-18,present,18:45:09,
16693,7275,700,2025-04-18,present,3:49:31,
16694,5623,700,2025-04-18,absent,,
16695,534,700,2025-04-18,present,4:46:13,
16696,7188,700,2025-04-18,present,1:39:44,
16697,7985,700,2025-04-18,present,17:58:31,
16698,6019,700,2025-04-18,present,21:52:55,
16699,5199,700,2025-04-18,absent,,
16700,2957,700,2025-04-18,late,9:37:34,
16701,2373,700,2025-04-18,absent,,
16702,8407,700,2025-04-18,present,1:02:33,
16703,1749,700,2025-04-18,present,0:13:21,
16704,5489,700,2025-04-18,present,12:59:47,
16705,2955,700,2025-04-18,absent,,
16706,7012,700,2025-04-18,present,4:38:18,
16707,6734,700,2025-04-18,present,10:07:34,
16708,2636,700,2025-04-18,absent,,
16709,5977,700,2025-04-18,present,4:10:18,
16710,1616,700,2025-04-18,excused,,Бригада намерение какой угроза потом перебивать.
16711,1522,703,2024-11-18,late,14:55:49,
16712,5617,703,2024-11-18,present,11:57:30,
16713,9068,703,2024-11-18,present,21:23:53,
16714,9070,703,2024-11-18,present,0:49:14,
16715,250,703,2024-11-18,present,17:55:47,
16716,3703,703,2024-11-18,present,20:30:21,
16717,8407,703,2024-11-18,present,20:09:59,
16718,9375,703,2024-11-18,present,7:43:05,
16719,459,703,2024-11-18,present,21:54:33,
16720,7941,703,2024-11-18,present,8:40:05,
16721,3427,703,2024-11-18,present,5:40:27,
16722,8175,703,2024-11-18,present,18:10:34,
16723,9125,703,2024-11-18,present,18:01:31,
16724,7024,703,2024-11-18,present,15:56:07,
16725,621,703,2024-11-18,absent,,
16726,694,703,2024-11-18,present,2:11:22,
16727,1470,703,2024-11-18,present,1:19:59,
16728,5063,703,2024-11-18,present,8:55:12,
16729,9973,703,2024-11-18,present,8:04:06,
16730,5489,703,2024-11-18,present,10:08:16,
16731,8672,703,2024-11-18,late,14:36:31,
16732,610,703,2024-11-18,present,7:30:00,
16733,1459,703,2024-11-18,present,15:53:16,
16734,3669,703,2024-11-18,present,4:54:38,
16735,4625,703,2024-11-18,present,18:13:25,
16736,4370,703,2024-11-18,absent,,
16737,1749,703,2024-11-18,absent,,
16738,2013,703,2024-11-18,present,9:33:04,
16739,6550,703,2024-11-18,present,15:17:08,
16740,2636,703,2024-11-18,present,17:20:27,
16741,1470,715,2025-03-24,present,21:55:32,
16742,8833,715,2025-03-24,absent,,
16743,646,715,2025-03-24,present,5:13:00,
16744,6370,715,2025-03-24,absent,,
16745,9767,715,2025-03-24,present,15:41:22,
16746,2278,715,2025-03-24,absent,,
16747,3757,715,2025-03-24,present,14:30:20,
16748,4714,715,2025-03-24,present,2:37:23,
16749,4370,715,2025-03-24,excused,,Июнь инфекция строительство умолять.
16750,2694,715,2025-03-24,present,13:48:44,
16751,4924,715,2025-03-24,present,15:59:34,
16752,1213,715,2025-03-24,present,8:21:35,
16753,9894,715,2025-03-24,present,17:23:02,
16754,6269,715,2025-03-24,present,11:41:54,
16755,1448,715,2025-03-24,present,10:39:15,
16756,315,715,2025-03-24,present,19:16:10,
16757,3896,715,2025-03-24,late,10:14:50,
16758,9070,715,2025-03-24,present,5:24:51,
16759,5709,715,2025-03-24,present,14:03:21,
16760,8966,715,2025-03-24,present,15:12:12,
16761,5623,715,2025-03-24,present,14:21:44,
16762,5199,715,2025-03-24,late,7:08:11,
16763,882,715,2025-03-24,present,11:24:23,
16764,1094,715,2025-03-24,excused,,Плод князь издали палец миф дошлый валюта.
16765,1797,715,2025-03-24,present,2:50:43,
16766,4203,715,2025-03-24,excused,,Зима смертельный жестокий заявление подземный передо успокоиться.
16767,1845,715,2025-03-24,present,5:12:58,
16768,2013,715,2025-03-24,present,10:00:24,
16769,5309,715,2025-03-24,absent,,
16770,3399,715,2025-03-24,present,13:23:45,
16771,4889,749,2024-10-21,excused,,Снимать изредка поезд спорт посидеть сверкающий костер человечек.
16772,637,749,2024-10-21,present,0:59:28,
16773,4485,749,2024-10-21,present,6:37:24,
16774,5623,749,2024-10-21,present,8:16:11,
16775,7024,749,2024-10-21,late,23:18:10,
16776,9320,749,2024-10-21,present,1:22:44,
16777,4625,749,2024-10-21,present,15:24:47,
16778,5709,749,2024-10-21,absent,,
16779,4023,749,2024-10-21,present,7:36:52,
16780,3000,749,2024-10-21,present,15:47:12,
16781,4915,749,2024-10-21,present,17:07:52,
16782,7299,749,2024-10-21,present,22:56:09,
16783,2669,749,2024-10-21,present,22:39:36,
16784,7738,749,2024-10-21,absent,,
16785,9120,749,2024-10-21,present,10:24:18,
16786,1514,749,2024-10-21,present,21:16:49,
16787,2013,749,2024-10-21,present,5:00:46,
16788,9070,749,2024-10-21,present,11:16:57,
16789,9875,749,2024-10-21,present,17:01:35,
16790,5010,749,2024-10-21,present,6:53:29,
16791,6787,749,2024-10-21,present,13:40:52,
16792,147,749,2024-10-21,late,16:28:57,
16793,250,749,2024-10-21,present,6:25:47,
16794,7748,749,2024-10-21,present,21:34:44,
16795,3452,749,2024-10-21,present,12:29:37,
16796,7278,749,2024-10-21,absent,,
16797,6510,749,2024-10-21,present,18:49:26,
16798,9125,749,2024-10-21,absent,,
16799,3036,749,2024-10-21,present,0:51:13,
16800,7701,749,2024-10-21,absent,,
16801,5678,777,2025-02-12,present,14:25:45,
16802,1514,777,2025-02-12,present,13:25:58,
16803,9277,777,2025-02-12,present,10:34:59,
16804,4625,777,2025-02-12,present,9:16:52,
16805,1540,777,2025-02-12,present,9:57:56,
16806,7278,777,2025-02-12,present,0:12:55,
16807,8587,777,2025-02-12,present,4:21:55,
16808,8454,777,2025-02-12,absent,,
16809,215,777,2025-02-12,late,13:12:22,
16810,6787,777,2025-02-12,present,7:35:27,
16811,5063,777,2025-02-12,absent,,
16812,7617,777,2025-02-12,absent,,
16813,7564,777,2025-02-12,present,13:49:59,
16814,315,777,2025-02-12,present,22:24:42,
16815,6771,777,2025-02-12,present,1:28:06,
16816,2044,777,2025-02-12,present,21:49:31,
16817,8966,777,2025-02-12,present,13:50:08,
16818,1411,777,2025-02-12,present,16:57:41,
16819,531,777,2025-02-12,present,13:26:39,
16820,5010,777,2025-02-12,present,13:05:53,
16821,5122,777,2025-02-12,present,9:29:10,
16822,694,777,2025-02-12,present,7:43:18,
16823,6563,777,2025-02-12,late,0:39:18,
16824,5805,777,2025-02-12,present,12:54:10,
16825,6868,777,2025-02-12,absent,,
16826,4418,777,2025-02-12,present,19:55:16,
16827,3305,777,2025-02-12,absent,,
16828,6686,777,2025-02-12,present,5:28:45,
16829,9125,777,2025-02-12,present,0:13:33,
16830,2173,777,2025-02-12,excused,,Запретить мусор нажать порядок уничтожение куча пастух.
16831,2013,823,2024-10-03,present,19:28:46,
16832,7738,823,2024-10-03,present,17:42:49,
16833,6563,823,2024-10-03,present,0:57:54,
16834,9130,823,2024-10-03,present,21:58:51,
16835,6965,823,2024-10-03,present,17:52:25,
16836,7941,823,2024-10-03,present,2:31:45,
16837,8175,823,2024-10-03,present,13:50:18,
16838,1094,823,2024-10-03,present,4:56:39,
16839,3786,823,2024-10-03,present,2:05:57,
16840,4924,823,2024-10-03,excused,,Выкинуть смелый сверкать помолчать природа недостаток ставить.
16841,6554,823,2024-10-03,present,7:31:55,
16842,1470,823,2024-10-03,excused,,Порода неожиданный очередной прелесть куча мелькнуть сопровождаться.
16843,8574,823,2024-10-03,present,21:49:27,
16844,1459,823,2024-10-03,excused,,Ленинград торговля армейский уточнить встать.
16845,9070,823,2024-10-03,present,21:53:59,
16846,3634,823,2024-10-03,late,9:57:37,
16847,459,823,2024-10-03,present,6:49:53,
16848,9895,823,2024-10-03,present,6:39:06,
16849,9375,823,2024-10-03,absent,,
16850,1616,823,2024-10-03,excused,,Уточнить князь иной смертельный более жить.
16851,2450,823,2024-10-03,present,13:57:23,
16852,9875,823,2024-10-03,present,8:57:26,
16853,2373,823,2024-10-03,absent,,
16854,4848,823,2024-10-03,present,3:33:17,
16855,4915,823,2024-10-03,present,18:02:15,
16856,2466,823,2024-10-03,present,11:05:08,
16857,9856,823,2024-10-03,present,16:31:08,
16858,534,823,2024-10-03,absent,,
16859,1560,823,2024-10-03,present,11:44:25,
16860,5010,823,2024-10-03,present,1:45:11,
16861,6292,959,2025-06-23,present,21:57:13,
16862,4023,959,2025-06-23,present,10:17:35,
16863,5416,959,2025-06-23,present,14:14:40,
16864,4564,959,2025-06-23,late,6:44:16,
16865,4625,959,2025-06-23,present,11:30:38,
16866,4418,959,2025-06-23,present,8:55:24,
16867,4051,959,2025-06-23,present,4:51:55,
16868,66,959,2025-06-23,present,11:28:15,
16869,5122,959,2025-06-23,present,16:42:00,
16870,646,959,2025-06-23,present,22:21:12,
16871,8020,959,2025-06-23,present,22:01:55,
16872,6563,959,2025-06-23,present,4:55:13,
16873,1575,959,2025-06-23,present,11:57:45,
16874,5805,959,2025-06-23,late,4:33:01,
16875,4915,959,2025-06-23,present,21:19:10,
16876,2338,959,2025-06-23,present,5:52:06,
16877,1339,959,2025-06-23,present,15:54:08,
16878,332,959,2025-06-23,absent,,
16879,3757,959,2025-06-23,present,22:13:18,
16880,796,959,2025-06-23,present,22:22:09,
16881,4485,959,2025-06-23,present,12:32:32,
16882,3471,959,2025-06-23,present,7:24:25,
16883,7941,959,2025-06-23,present,5:18:11,
16884,8685,959,2025-06-23,present,18:23:25,
16885,610,959,2025-06-23,present,23:28:02,
16886,8672,959,2025-06-23,late,20:27:32,
16887,2295,959,2025-06-23,absent,,
16888,1213,959,2025-06-23,present,5:17:15,
16889,534,959,2025-06-23,present,23:01:39,
16890,6554,959,2025-06-23,late,18:29:04,
16891,326,1061,2024-11-21,present,14:32:52,
16892,5398,1061,2024-11-21,present,23:07:10,
16893,5091,1061,2024-11-21,absent,,
16894,3669,1061,2024-11-21,present,0:53:09,
16895,332,1061,2024-11-21,absent,,
16896,5623,1061,2024-11-21,late,12:47:18,
16897,1253,1061,2024-11-21,present,19:17:41,
16898,7748,1061,2024-11-21,absent,,
16899,1328,1061,2024-11-21,present,14:46:24,
16900,9875,1061,2024-11-21,present,9:29:43,
16901,1797,1061,2024-11-21,absent,,
16902,1845,1061,2024-11-21,absent,,
16903,796,1061,2024-11-21,present,13:03:32,
16904,3634,1061,2024-11-21,present,0:26:49,
16905,9138,1061,2024-11-21,present,13:46:45,
16906,2636,1061,2024-11-21,absent,,
16907,4889,1061,2024-11-21,present,12:12:46,
16908,8726,1061,2024-11-21,present,1:52:23,
16909,1213,1061,2024-11-21,excused,,Рай оборот неправда встать.
16910,1675,1061,2024-11-21,present,11:49:37,
16911,6269,1061,2024-11-21,absent,,
16912,315,1061,2024-11-21,present,11:19:37,
16913,4485,1061,2024-11-21,present,1:33:46,
16914,534,1061,2024-11-21,present,19:35:17,
16915,190,1061,2024-11-21,absent,,
16916,5805,1061,2024-11-21,absent,,
16917,4915,1061,2024-11-21,present,15:48:11,
16918,3146,1061,2024-11-21,absent,,
16919,3786,1061,2024-11-21,present,21:19:02,
16920,762,1061,2024-11-21,present,23:55:48,
16921,5709,1114,2024-11-12,present,8:01:11,
16922,3464,1114,2024-11-12,present,6:24:29,
